Plate ID,Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
PV005,2024-05-08,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.67,1.11,1.56,1.78,1.90,1.68,1.34,0.89,0.56,0.22,0.11,0.00,0.00,0.00,0.00,0.00
PV001,2024-05-09,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.25,0.50,0.83,1.17,1.33,1.42,1.25,1.00,0.67,0.42,0.17,0.08,0.00,0.00,0.00,0.00,0.00
PV002,2024-05-09,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.28,0.56,0.93,1.30,1.48,1.58,1.40,1.12,0.75,0.47,0.19,0.09,0.00,0.00,0.00,0.00,0.00
PV003,2024-05-09,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.22,0.44,0.73,1.02,1.17,1.25,1.10,0.88,0.59,0.37,0.15,0.07,0.00,0.00,0.00,0.00,0.00
PV004,2024-05-09,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.71,1.19,1.66,1.89,2.02,1.78,1.42,0.95,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0.00
PV005,2024-05-09,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0.00
PV001,2024-05-10,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.28,0.56,0.93,1.30,1.48,1.58,1.40,1.12,0.75,0.47,0.19,0.09,0.00,0.00,0.00,0.00,0.00
PV002,2024-05-10,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0.00
PV003,2024-05-10,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.25,0.50,0.83,1.17,1.33,1.42,1.25,1.00,0.67,0.42,0.17,0.08,0.00,0.00,0.00,0.00,0.00
PV004,2024-05-10,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.39,0.78,1.30,1.82,2.08,2.22,1.96,1.56,1.04,0.65,0.26,0.13,0.00,0.00,0.00,0.00,0.00
PV005,2024-05-10,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.67,1.11,1.56,1.78,1.90,1.68,1.34,0.89,0.56,0.22,0.11,0.00,0.00,0.00,0.00,0.00
PV001,2024-05-11,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.25,0.50,0.83,1.17,1.33,1.42,1.25,1.00,0.67,0.42,0.17,0.08,0.00,0.00,0.00,0.00,0.00
PV002,2024-05-11,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.28,0.56,0.93,1.30,1.48,1.58,1.40,1.12,0.75,0.47,0.19,0.09,0.00,0.00,0.00,0.00,0.00
PV003,2024-05-11,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.22,0.44,0.73,1.02,1.17,1.25,1.10,0.88,0.59,0.37,0.15,0.07,0.00,0.00,0.00,0.00,0.00
PV004,2024-05-11,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.71,1.19,1.66,1.89,2.02,1.78,1.42,0.95,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0.00
PV005,2024-05-11,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0.00
PV001,2024-05-12,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.28,0.56,0.93,1.30,1.48,1.58,1.40,1.12,0.75,0.47,0.19,0.09,0.00,0.00,0.00,0.00,0.00
PV002,2024-05-12,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0.00
PV003,2024-05-12,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.25,0.50,0.83,1.17,1.33,1.42,1.25,1.00,0.67,0.42,0.17,0.08,0.00,0.00,0.00,0.00,0.00
PV004,2024-05-12,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.39,0.78,1.30,1.82,2.08,2.22,1.96,1.56,1.04,0.65,0.26,0.13,0.00,0.00,0.00,0.00,0.00
PV005,2024-05-12,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.67,1.11,1.56,1.78,1.90,1.68,1.34,0.89,0.56,0.22,0.11,0.00,0.00,0.00,0.00,0.00
PV001,2024-05-13,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.25,0.50,0.83,1.17,1.33,1.42,1.25,1.00,0.67,0.42,0.17,0.08,0.00,0.00,0.00,0.00,0.00
PV002,2024-05-13,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.28,0.56,0.93,1.30,1.48,1.58,1.40,1.12,0.75,0.47,0.19,0.09,0.00,0.00,0.00,0.00,0.00
PV003,2024-00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.22,0.44,0.73,1.02,1.17,1.25,1.10,0.88,0.59,0.37,0.15,0.07,0.00,0.00,0.00,0.00,0.00
PV004,2024-05-13,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.71,1.19,1.66,1.89,2.02,1.78,1.42,0.95,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0.00
PV005,2024-05-13,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0.00
PV001,2024-05-14,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.28,0.56,0.93,1.30,1.48,1.58,1.40,1.12,0.75,0.47,0.19,0.09,0.00,0.00,0.00,0.00,0.00
PV002,2024-05-14,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0.00
PV003,2024-05-14,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.25,0.50,0.83,1.17,1.33,1.42,1.25,1.00,0.67,0.42,0.17,0.08,0.00,0.00,0.00,0.00,0.00
PV004,2024-05-14,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.39,0.78,1.30,1.82,2.08,2.22,1.96,1.56,1.04,0.65,0.26,0.13,0.00,0.00,0.00,0.00,0.00
PV005,2024-05-14,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.67,1.11,1.56,1.78,1.90,1.68,1.34,0.89,0.56,0.22,0.11,0.00,0.00,0.00,0.00,0.00
PV001,2024-05-15,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.25,0.50,0.83,1.17,1.33,1.42,1.25,1.00,0.67,0.42,0.17,0.08,0.00,0.00,0.00,0.00,0.00
PV002,2024-05-15,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.28,0.56,0.93,1.30,1.48,1.58,1.40,1.12,0.75,0.47,0.19,0.09,0.00,0.00,0.00,0.00,0.00
PV003,2024-05-15,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.22,0.44,0.73,1.02,1.17,1.25,1.10,0.88,0.59,0.37,0.15,0.07,0.00,0.00,0.00,0.00,0.00
PV004,2024-05-15,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.71,1.19,1.66,1.89,2.02,1.78,1.42,0.95,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0.00
PV005,2024-05-15,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0.00
PV001,2024-05-16,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.28,0.56,0.93,1.30,1.48,1.58,1.40,1.12,0.75,0.47,0.19,0.09,0.00,0.00,0.00,0.00,0.00
PV002,2024-05-16,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0.00
PV003,2024-05-16,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.25,0.50,0.83,1.17,1.33,1.42,1.25,1.00,0.67,0.42,0.17,0.08,0.00,0.00,0.00,0.00,0.00
PV004,2024-05-16,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.39,0.78,1.30,1.82,2.08,2.22,1.96,1.56,1.04,0.65,0.26,0.13,0.00,0.00,0.00,0.00,0.00
PV005,2024-05-16,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.67,1.11,1.56,1.78,1.90,1.68,1.34,0.89,0.56,0.22,0.11,0.00,0.00,0.00,0.00,0.00
PV001,2024-05-17,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.25,0.50,0.83,1.17,1.33,1.42,1.25,1.00,0.67,0.42,0.17,0.08,0.00,0.00,0.00,0.00,0.00
PV002,2024-05-17,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.28,0.56,0.93,1.30,1.48,1.58,1.40,1.12,0.75,0.47,0.19,0.09,0.00,0.00,0.00,0.00,0.00
PV003,2024-05-17,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.22,0.44,0.73,1.02,1.17,1.25,1.10,0.88,0.59,0.37,0.15,0.07,0.00,0.00,0.00,0.00,0.00
PV004,2024-05-17,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.71,1.19,1.66,1.89,2.02,1.78,1.42,0.95,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0.00
PV005,2024-05-17,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0.00
PV001,2024-05-18,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.28,0.56,0.93,1.30,1.48,1.58,1.40,1.12,0.75,0.47,0.19,0.09,0.00,0.00,0.00,0.00,0.00
PV002,2024-05-18,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0.00
PV003,2024-05-18,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.25,0.50,0.83,1.17,1.33,1.42,1.25,1.00,0.67,0.42,0.17,0.08,0.00,0.00,0.00,0.00,0.00
PV004,2024-05-18,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.39,0.78,1.30,1.82,2.08,2.22,1.96,1.56,1.04,0.65,0.26,0.13,0.00,0.00,0.00,0.00,0.00
PV005,2024-05-18,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.67,1.11,1.56,1.78,1.90,1.68,1.34,0.89,0.56,0.22,0.11,0.00,0.00,0.00,0.00,0.00
PV001,2024-05-19,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.25,0.50,0.83,1.17,1.33,1.42,1.25,1.00,0.67,0.42,0.17,0.08,0.00,0.00,0.00,0.00,0.00
PV002,2024-05-19,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.28,0.56,0.93,1.30,1.48,1.58,1.40,1.12,0.75,0.47,0.19,0.09,0.00,0.00,0.00,0.00,0.00
PV003,2024-05-19,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.22,0.44,0.73,1.02,1.17,1.25,1.10,0.88,0.59,0.37,0.15,0.07,0.00,0.00,0.00,0.00,0.00
PV004,2024-05-19,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.71,1.19,1.66,1.89,2.02,1.78,1.42,0.95,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0.00
PV005,2024-05-19,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0.00
PV001,2024-05-20,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.28,0.56,0.93,1.30,1.48,1.58,1.40,1.12,0.75,0.47,0.19,0.09,0.00,0.00,0.00,0.00,0.00
PV002,2024-05-20,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0.00
PV003,2024-05-20,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.25,0.50,0.83,1.17,1.33,1.42,1.25,1.00,0.67,0.42,0.17,0.08,0.00,0.00,0.00,0.00,0.00
PV004,2024-05-20,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.39,0.78,1.30,1.82,2.08,2.22,1.96,1.56,1.04,0.65,0.26,0.13,0.00,0.00,0.00,0.00,0.00
PV005,2024-05-20,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.67,1.11,1.56,1.78,1.90,1.68,1.34,0.89,0.56,0.22,0.11,0.00,0.00,0.00,0.00,0.00
PV001,2024-05-21,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.25,0.50,0.83,1.17,1.33,1.42,1.25,1.00,0.67,0.42,0.17,0.08,0.00,0.00,0.00,0.00,0.00
PV002,2024-05-21,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.28,0.56,0.93,1.30,1.48,1.58,1.40,1.12,0.75,0.47,0.19,0.09,0.00,0.00,0.00,0.00,0.00
PV003,2024-05-21,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.22,0.44,0.73,1.02,1.17,1.25,1.10,0.88,0.59,0.37,0.15,0.07,0.00,0.00,0.00,0.00,0.00
PV004,2024-05-21,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.71,1.19,1.66,1.89,2.02,1.78,1.42,0.95,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0.00
PV005,2024-05-21,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0.00
PV001,2024-05-22,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.28,0.56,0.93,1.30,1.48,1.58,1.40,1.12,0.75,0.47,0.19,0.09,0.00,0.00,0.00,0.00,0.00
PV002,2024-05-22,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0.00
PV003,2024-05-22,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.25,0.50,0.83,1.17,1.33,1.42,1.25,1.00,0.67,0.42,0.17,0.08,0.00,0.00,0.00,0.00,0.00
PV004,2024-05-22,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.39,0.78,1.30,1.82,2.08,2.22,1.96,1.56,1.04,0.65,0.26,0.13,0.00,0.00,0.00,0.00,0.00
PV005,2024-05-22,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.67,1.11,1.56,1.78,1.90,1.68,1.34,0.89,0.56,0.22,0.11,0.00,0.00,0.00,0.00,0.00
PV001,2024-05-23,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.25,0.50,0.83,1.17,1.33,1.42,1.25,1.00,0.67,0.42,0.17,0.08,0.00,0.00,0.00,0.00,0.00
PV002,2024-05-23,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.28,0.56,0.93,1.30,1.48,1.58,1.40,1.12,0.75,0.47,0.19,0.09,0.00,0.00,0.00,0.00,0.00
PV003,2024-05-23,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.22,0.44,0.73,1.02,1.17,1.25,1.10,0.88,0.59,0.37,0.15,0.07,0.00,0.00,0.00,0.00,0.00
PV004,2024-05-23,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.71,1.19,1.66,1.89,2.02,1.78,1.42,0.95,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0.00
PV005,2024-05-23,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0.00
PV001,2024-05-24,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.28,0.56,0.93,1.30,1.48,1.58,1.40,1.12,0.75,0.47,0.19,0.09,0.00,0.00,0.00,0.00,0.00
PV002,2024-05-24,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0.00
PV003,2024-05-24,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.25,0.50,0.83,1.17,1.33,1.42,1.25,1.00,0.67,0.42,0.17,0.08,0.00,0.00,0.00,0.00,0.00
PV004,2024-05-24,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.39,0.78,1.30,1.82,2.08,2.22,1.96,1.56,1.04,0.65,0.26,0.13,0.00,0.00,0.00,0.00,0.00
PV005,2024-05-24,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.67,1.11,1.56,1.78,1.90,1.68,1.34,0.89,0.56,0.22,0.11,0.00,0.00,0.00,0.00,0.00
PV001,2024-05-25,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.25,0.50,0.83,1.17,1.33,1.42,1.25,1.00,0.67,0.42,0.17,0.08,0.00,0.00,0.00,0.00,0.00
PV002,2024-05-25,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.28,0.56,0.93,1.30,1.48,1.58,1.40,1.12,0.75,0.47,0.19,0.09,0.00,0.00,0.00,0.00,0.00
PV003,2024-05-25,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.22,0.44,0.73,1.02,1.17,1.25,1.10,0.88,0.59,0.37,0.15,0.07,0.00,0.00,0.00,0.00,0.00
PV004,2024-05-25,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.71,1.19,1.66,1.89,2.02,1.78,1.42,0.95,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0.00
PV005,2024-05-25,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0.00
PV001,2024-05-26,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.28,0.56,0.93,1.30,1.48,1.58,1.40,1.12,0.75,0.47,0.19,0.09,0.00,0.00,0.00,0.00,0.00
PV002,2024-05-26,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0.00
PV003,2024-05-26,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.25,0.50,0.83,1.17,1.33,1.42,1.25,1.00,0.67,0.42,0.17,0.08,0.00,0.00,0.00,0.00,0.00
PV004,2024-05-26,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.39,0.78,1.30,1.82,2.08,2.22,1.96,1.56,1.04,0.65,0.26,0.13,0.00,0.00,0.00,0.00,0.00
PV005,2024-05-26,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.67,1.11,1.56,1.78,1.90,1.68,1.34,0.89,0.56,0.22,0.11,0.00,0.00,0.00,0.00,0.00
PV001,2024-05-27,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.25,0.50,0.83,1.17,1.33,1.42,1.25,1.00,0.67,0.42,0.17,0.08,0.00,0.00,0.00,0.00,0.00
PV002,2024-05-27,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.28,0.56,0.93,1.30,1.48,1.58,1.40,1.12,0.75,0.47,0.19,0.09,0.00,0.00,0.00,0.00,0.00
PV003,2024-05-27,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.22,0.44,0.73,1.02,1.17,1.25,1.10,0.88,0.59,0.37,0.15,0.07,0.00,0.00,0.00,0.00,0.00
PV004,2024-05-27,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.71,1.19,1.66,1.89,2.02,1.78,1.42,0.95,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0.00
PV005,2024-05-27,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0.00
PV001,2024-05-28,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.28,0.56,0.93,1.30,1.48,1.58,1.40,1.12,0.75,0.47,0.19,0.09,0.00,0.00,0.00,0.00,0.00
PV002,2024-05-28,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0.00
PV003,2024-05-28,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.25,0.50,0.83,1.17,1.33,1.42,1.25,1.00,0.67,0.42,0.17,0.08,0.00,0.00,0.00,0.00,0.00
PV004,2024-05-28,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.39,0.78,1.30,1.82,2.08,2.22,1.96,1.56,1.04,0.65,0.26,0.13,0.00,0.00,0.00,0.00,0.00
PV005,2024-05-28,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.67,1.11,1.56,1.78,1.90,1.68,1.34,0.89,0.56,0.22,0.11,0.00,0.00,0.00,0.00,0.00
PV001,2024-05-29,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.25,0.50,0.83,1.17,1.33,1.42,1.25,1.00,0.67,0.42,0.17,0.08,0.00,0.00,0.00,0.00,0.00
PV002,2024-05-29,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.28,0.56,0.93,1.30,1.48,1.58,1.40,1.12,0.75,0.47,0.19,0.09,0.00,0.00,0.00,0.00,0.00
PV003,2024-05-29,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.22,0.44,0.73,1.02,1.17,1.25,1.10,0.88,0.59,0.37,0.15,0.07,0.00,0.00,0.00,0.00,0.00
PV004,2024-05-29,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.71,1.19,1.66,1.89,2.02,1.78,1.42,0.95,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0.00
PV005,2024-05-29,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0.00
PV001,2024-05-30,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.28,0.56,0.93,1.30,1.48,1.58,1.40,1.12,0.75,0.47,0.19,0.09,0.00,0.00,0.00,0.00,0.00
PV002,2024-05-30,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0.00
PV003,2024-05-30,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.25,0.50,0.83,1.17,1.33,1.42,1.25,1.00,0.67,0.42,0.17,0.08,0.00,0.00,0.00,0.00,0.00
PV004,2024-05-30,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.39,0.78,1.30,1.82,2.08,2.22,1.96,1.56,1.04,0.65,0.26,0.13,0.00,0.00,0.00,0.00,0.00
PV005,2024-05-30,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.67,1.11,1.56,1.78,1.90,1.68,1.34,0.89,0.56,0.22,0.11,0.00,0.00,0.00,0.00,0.00
PV001,2024-05-31,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.25,0.50,0.83,1.17,1.33,1.42,1.25,1.00,0.67,0.42,0.17,0.08,0.00,0.00,0.00,0.00,0.00
PV002,2024-05-31,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.28,0.56,0.93,1.30,1.48,1.58,1.40,1.12,0.75,0.47,0.19,0.09,0.00,0.00,0.00,0.00,0.00
PV003,2024-05-31,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.22,0.44,0.73,1.02,1.17,1.25,1.10,0.88,0.59,0.37,0.15,0.07,0.00,0.00,0.00,0.00,0.00
PV004,2024-05-31,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.71,1.19,1.66,1.89,2.02,1.78,1.42,0.95,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0.00
PV005,2024-05-31,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0.00
PV001,2024-06-01,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.71,1.19,1.66,1.89,2.02,1.78,1.42,0.95,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0.00
PV002,2024-06-01,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.39,0.78,1.30,1.82,2.08,2.22,1.96,1.56,1.04,0.65,0.26,0.13,0.00,0.00,0.00,0.00,0.00
PV003,2024-06-01,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0.00
PV004,2024-06-01,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.51,1.02,1.70,2.38,2.72,2.90,2.56,2.04,1.36,0.85,0.34,0.17,0.00,0.00,0.00,0.00,0.00
PV005,2024-06-01,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.42,0.84,1.40,1.96,2.24,2.38,2.10,1.68,1.12,0.70,0.28,0.14,0.00,0.00,0.00,0.00,0.00
PV001,2024-06-02,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.67,1.11,1.56,1.78,1.90,1.68,1.34,0.89,0.56,0.22,0.11,0.00,0.00,0.00,0.00,0.00
PV002,2024-06-02,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.71,1.19,1.66,1.89,2.02,1.78,1.42,0.95,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0.00
PV003,2024-06-02,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.28,0.56,0.93,1.30,1.48,1.58,1.40,1.12,0.75,0.47,0.19,0.09,0.00,0.00,0.00,0.00,0.00
PV004,2024-06-02,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.48,0.96,1.60,2.24,2.56,2.72,2.40,1.92,1.28,0.80,0.32,0.16,0.00,0.00,0.00,0.00,0.00
PV005,2024-06-02,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.39,0.78,1.30,1.82,2.08,2.22,1.96,1.56,1.04,0.65,0.26,0.13,0.00,0.00,0.00,0.00,0.00
PV001,2024-06-03,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.71,1.19,1.66,1.89,2.02,1.78,1.42,0.95,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0.00
PV002,2024-06-03,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.39,0.78,1.30,1.82,2.08,2.22,1.96,1.56,1.04,0.65,0.26,0.13,0.00,0.00,0.00,0.00,0.00
PV003,2024-06-03,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0.00
