PlateID,Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
PV005,2025-05-12,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.43,0.86,1.29,1.94,2.26,2.37,2.15,1.72,1.08,0.65,0.32,0.17,0.00,0.00,0.00,0.00,0
PV001,2025-05-13,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.40,0.80,1.20,1.80,2.10,2.20,2.00,1.60,1.00,0.60,0.30,0.15,0.00,0.00,0.00,0.00,0
PV002,2025-05-13,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.44,0.88,1.32,1.98,2.31,2.42,2.20,1.76,1.10,0.66,0.33,0.17,0.00,0.00,0.00,0.00,0
PV003,2025-05-13,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.32,0.64,0.96,1.44,1.68,1.76,1.60,1.28,0.80,0.48,0.24,0.12,0.00,0.00,0.00,0.00,0
PV004,2025-05-13,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.53,1.07,1.60,2.40,2.80,2.93,2.67,2.13,1.33,0.80,0.40,0.20,0.00,0.00,0.00,0.00,0
PV005,2025-05-13,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.48,0.96,1.44,2.16,2.52,2.64,2.40,1.92,1.20,0.72,0.36,0.18,0.00,0.00,0.00,0.00,0
PV001,2025-05-14,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.36,0.72,1.08,1.62,1.89,1.98,1.80,1.44,0.90,0.54,0.27,0.14,0.00,0.00,0.00,0.00,0
PV002,2025-05-14,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.39,0.78,1.17,1.76,2.05,2.15,1.95,1.56,0.98,0.59,0.29,0.15,0.00,0.00,0.00,0.00,0
PV003,2025-05-14,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.29,0.58,0.87,1.30,1.52,1.59,1.45,1.16,0.72,0.43,0.22,0.11,0.00,0.00,0.00,0.00,0
PV004,2025-05-14,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.47,0.94,1.41,2.12,2.47,2.59,2.35,1.88,1.18,0.71,0.35,0.18,0.00,0.00,0.00,0.00,0
PV005,2025-05-14,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.43,0.86,1.29,1.94,2.26,2.37,2.15,1.72,1.08,0.65,0.32,0.17,0.00,0.00,0.00,0.00,0
PV001,2025-05-15,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.40,0.80,1.20,1.80,2.10,2.20,2.00,1.60,1.00,0.60,0.30,0.15,0.00,0.00,0.00,0.00,0
PV002,2025-05-15,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.44,0.88,1.32,1.98,2.31,2.42,2.20,1.76,1.10,0.66,0.33,0.17,0.00,0.00,0.00,0.00,0
PV003,2025-05-15,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.32,0.64,0.96,1.44,1.68,1.76,1.60,1.28,0.80,0.48,0.24,0.12,0.00,0.00,0.00,0.00,0
PV004,2025-05-15,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.53,1.07,1.60,2.40,2.80,2.93,2.67,2.13,1.33,0.80,0.40,0.20,0.00,0.00,0.00,0.00,0
PV005,2025-05-15,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.48,0.96,1.44,2.16,2.52,2.64,2.40,1.92,1.20,0.72,0.36,0.18,0.00,0.00,0.00,0.00,0
PV001,2025-05-16,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.36,0.72,1.08,1.62,1.89,1.98,1.80,1.44,0.90,0.54,0.27,0.14,0.00,0.00,0.00,0.00,0
PV002,2025-05-16,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.39,0.78,1.17,1.76,2.05,2.15,1.95,1.56,0.98,0.59,0.29,0.15,0.00,0.00,0.00,0.00,0
PV003,2025-05-16,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.29,0.58,0.87,1.30,1.52,1.59,1.45,1.16,0.72,0.43,0.22,0.11,0.00,0.00,0.00,0.00,0
PV004,2025-05-16,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.47,0.94,1.41,2.12,2.47,2.59,2.35,1.88,1.18,0.71,0.35,0.18,0.00,0.00,0.00,0.00,0
PV005,2025-05-16,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.43,0.86,1.29,1.94,2.26,2.37,2.15,1.72,1.08,0.65,0.32,0.17,0.00,0.00,0.00,0.00,0
PV001,2025-05-17,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.40,0.80,1.20,1.80,2.10,2.20,2.00,1.60,1.00,0.60,0.30,0.15,0.00,0.00,0.00,0.00,0
PV002,2025-05-17,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.44,0.88,1.32,1.98,2.31,2.42,2.20,1.76,1.10,0.66,0.33,0.17,0.00,0.00,0.00,0.00,0
PV003,2025-05-17,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.32,0.64,0.96,1.44,1.68,1.76,1.60,1.28,0.80,0.48,0.24,0.12,0.00,0.00,0.00,0.00,0
PV004,2025-05-17,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.53,1.07,1.60,2.40,2.80,2.93,2.67,2.13,1.33,0.80,0.40,0.20,0.00,0.00,0.00,0.00,0
PV005,2025-05-17,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.48,0.96,1.44,2.16,2.52,2.64,2.40,1.92,1.20,0.72,0.36,0.18,0.00,0.00,0.00,0.00,0
PV001,2025-05-18,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.36,0.72,1.08,1.62,1.89,1.98,1.80,1.44,0.90,0.54,0.27,0.14,0.00,0.00,0.00,0.00,0
PV002,2025-05-18,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.39,0.78,1.17,1.76,2.05,2.15,1.95,1.56,0.98,0.59,0.29,0.15,0.00,0.00,0.00,0.00,0
PV003,2025-05-18,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.29,0.58,0.87,1.30,1.52,1.59,1.45,1.16,0.72,0.43,0.22,0.11,0.00,0.00,0.00,0.00,0
PV004,2025-05-18,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.47,0.94,1.41,2.12,2.47,2.59,2.35,1.88,1.18,0.71,0.35,0.18,0.00,0.00,0.00,0.00,0
PV005,2025-05-18,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.43,0.86,1.29,1.94,2.26,2.37,2.15,1.72,1.08,0.65,0.32,0.17,0.00,0.00,0.00,0.00,0
PV001,2025-05-19,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.40,0.80,1.20,1.80,2.10,2.20,2.00,1.60,1.00,0.60,0.30,0.15,0.00,0.00,0.00,0.00,0
PV002,2025-05-19,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.44,0.88,1.32,1.98,2.31,2.42,2.20,1.76,1.10,0.66,0.33,0.17,0.00,0.00,0.00,0.00,0
PV003,2025-05-19,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.32,0.64,0.96,1.44,1.68,1.76,1.60,1.28,0.80,0.48,0.24,0.12,0.00,0.00,0.00,0.00,0
PV004,2025-05-19,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.53,1.07,1.60,2.40,2.80,2.93,2.67,2.13,1.33,0.80,0.40,0.20,0.00,0.00,0.00,0.00,0
PV005,2025-05-19,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.48,0.96,1.44,2.16,2.52,2.64,2.40,1.92,1.20,0.72,0.36,0.18,0.00,0.00,0.00,0.00,0
PV001,2025-05-20,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.36,0.72,1.08,1.62,1.89,1.98,1.80,1.44,0.90,0.54,0.27,0.14,0.00,0.00,0.00,0.00,0
PV002,2025-05-20,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.39,0.78,1.17,1.76,2.05,2.15,1.95,1.56,0.98,0.59,0.29,0.15,0.00,0.00,0.00,0.00,0
PV003,2025-05-20,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.29,0.58,0.87,1.30,1.52,1.59,1.45,1.16,0.72,0.43,0.22,0.11,0.00,0.00,0.00,0.00,0
PV004,2025-05-20,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.47,0.94,1.41,2.12,2.47,2.59,2.35,1.88,1.18,0.71,0.35,0.18,0.00,0.00,0.00,0.00,0
PV005,2025-05-20,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.43,0.86,1.29,1.94,2.26,2.37,2.15,1.72,1.08,0.65,0.32,0.17,0.00,0.00,0.00,0.00,0
PV001,2025-05-21,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.40,0.80,1.20,1.80,2.10,2.20,2.00,1.60,1.00,0.60,0.30,0.15,0.00,0.00,0.00,0.00,0
PV002,2025-05-21,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.44,0.88,1.32,1.98,2.31,2.42,2.20,1.76,1.10,0.66,0.33,0.17,0.00,0.00,0.00,0.00,0
PV003,2025-05-21,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.32,0.64,0.96,1.44,1.68,1.76,1.60,1.28,0.80,0.48,0.24,0.12,0.00,0.00,0.00,0.00,0
PV004,2025-05-21,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.53,1.07,1.60,2.40,2.80,2.93,2.67,2.13,1.33,0.80,0.40,0.20,0.00,0.00,0.00,0.00,0
PV005,2025-05-21,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.48,0.96,1.44,2.16,2.52,2.64,2.40,1.92,1.20,0.72,0.36,0.18,0.00,0.00,0.00,0.00,0
PV001,2025-05-22,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.36,0.72,1.08,1.62,1.89,1.98,1.80,1.44,0.90,0.54,0.27,0.14,0.00,0.00,0.00,0.00,0
PV002,2025-05-22,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.39,0.78,1.17,1.76,2.05,2.15,1.95,1.56,0.98,0.59,0.29,0.15,0.00,0.00,0.00,0.00,0
PV003,2025-05-22,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.29,0.58,0.87,1.30,1.52,1.59,1.45,1.16,0.72,0.43,0.22,0.11,0.00,0.00,0.00,0.00,0
PV004,2025-05-22,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.47,0.94,1.41,2.12,2.47,2.59,2.35,1.88,1.18,0.71,0.35,0.18,0.00,0.00,0.00,0.00,0
PV005,2025-05-22,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.43,0.86,1.29,1.94,2.26,2.37,2.15,1.72,1.08,0.65,0.32,0.17,0.00,0.00,0.00,0.00,0
PV001,2025-05-23,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.40,0.80,1.20,1.80,2.10,2.20,2.00,1.60,1.00,0.60,0.30,0.15,0.00,0.00,0.00,0.00,0
PV002,2025-05-23,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.44,0.88,1.32,1.98,2.31,2.42,2.20,1.76,1.10,0.66,0.33,0.17,0.00,0.00,0.00,0.00,0
PV003,2025-05-23,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.32,0.64,0.96,1.44,1.68,1.76,1.60,1.28,0.80,0.48,0.24,0.12,0.00,0.00,0.00,0.00,0
PV004,2025-05-23,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.53,1.07,1.60,2.40,2.80,2.93,2.67,2.13,1.33,0.80,0.40,0.20,0.00,0.00,0.00,0.00,0
PV005,2025-05-23,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.48,0.96,1.44,2.16,2.52,2.64,2.40,1.92,1.20,0.72,0.36,0.18,0.00,0.00,0.00,0.00,0
PV001,2025-05-24,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.36,0.72,1.08,1.62,1.89,1.98,1.80,1.44,0.90,0.54,0.27,0.14,0.00,0.00,0.00,0.00,0
PV002,2025-05-24,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.39,0.78,1.17,1.76,2.05,2.15,1.95,1.56,0.98,0.59,0.29,0.15,0.00,0.00,0.00,0.00,0
PV003,2025-05-24,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.29,0.58,0.87,1.30,1.52,1.59,1.45,1.16,0.72,0.43,0.22,0.11,0.00,0.00,0.00,0.00,0
PV004,2025-05-24,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.47,0.94,1.41,2.12,2.47,2.59,2.35,1.88,1.18,0.71,0.35,0.18,0.00,0.00,0.00,0.00,0
PV005,2025-05-24,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.43,0.86,1.29,1.94,2.26,2.37,2.15,1.72,1.08,0.65,0.32,0.17,0.00,0.00,0.00,0.00,0
PV001,2025-05-25,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.40,0.80,1.20,1.80,2.10,2.20,2.00,1.60,1.00,0.60,0.30,0.15,0.00,0.00,0.00,0.00,0
PV002,2025-05-25,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.44,0.88,1.32,1.98,2.31,2.42,2.20,1.76,1.10,0.66,0.33,0.17,0.00,0.00,0.00,0.00,0
PV003,2025-05-25,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.32,0.64,0.96,1.44,1.68,1.76,1.60,1.28,0.80,0.48,0.24,0.12,0.00,0.00,0.00,0.00,0
PV004,2025-05-25,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.53,1.07,1.60,2.40,2.80,2.93,2.67,2.13,1.33,0.80,0.40,0.20,0.00,0.00,0.00,0.00,0
PV005,2025-05-25,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.48,0.96,1.44,2.16,2.52,2.64,2.40,1.92,1.20,0.72,0.36,0.18,0.00,0.00,0.00,0.00,0
PV001,2025-05-26,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.36,0.72,1.08,1.62,1.89,1.98,1.80,1.44,0.90,0.54,0.27,0.14,0.00,0.00,0.00,0.00,0
PV002,2025-05-26,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.39,0.78,1.17,1.76,2.05,2.15,1.95,1.56,0.98,0.59,0.29,0.15,0.00,0.00,0.00,0.00,0
PV003,2025-05-26,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.29,0.58,0.87,1.30,1.52,1.59,1.45,1.16,0.72,0.43,0.22,0.11,0.00,0.00,0.00,0.00,0
PV004,2025-05-26,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.47,0.94,1.41,2.12,2.47,2.59,2.35,1.88,1.18,0.71,0.35,0.18,0.00,0.00,0.00,0.00,0
PV005,2025-05-26,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.43,0.86,1.29,1.94,2.26,2.37,2.15,1.72,1.08,0.65,0.32,0.17,0.00,0.00,0.00,0.00,0
PV001,2025-05-27,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.40,0.80,1.20,1.80,2.10,2.20,2.00,1.60,1.00,0.60,0.30,0.15,0.00,0.00,0.00,0.00,0
PV002,2025-05-27,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.44,0.88,1.32,1.98,2.31,2.42,2.20,1.76,1.10,0.66,0.33,0.17,0.00,0.00,0.00,0.00,0
PV003,2025-05-27,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.32,0.64,0.96,1.44,1.68,1.76,1.60,1.28,0.80,0.48,0.24,0.12,0.00,0.00,0.00,0.00,0
PV004,2025-05-27,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.53,1.07,1.60,2.40,2.80,2.93,2.67,2.13,1.33,0.80,0.40,0.20,0.00,0.00,0.00,0.00,0
PV005,2025-05-27,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.48,0.96,1.44,2.16,2.52,2.64,2.40,1.92,1.20,0.72,0.36,0.18,0.00,0.00,0.00,0.00,0
PV001,2025-05-28,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.36,0.72,1.08,1.62,1.89,1.98,1.80,1.44,0.90,0.54,0.27,0.14,0.00,0.00,0.00,0.00,0
PV002,2025-05-28,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.39,0.78,1.17,1.76,2.05,2.15,1.95,1.56,0.98,0.59,0.29,0.15,0.00,0.00,0.00,0.00,0
PV003,2025-05-28,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.29,0.58,0.87,1.30,1.52,1.59,1.45,1.16,0.72,0.43,0.22,0.11,0.00,0.00,0.00,0.00,0
PV004,2025-05-28,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.47,0.94,1.41,2.12,2.47,2.59,2.35,1.88,1.18,0.71,0.35,0.18,0.00,0.00,0.00,0.00,0
PV005,2025-05-28,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.43,0.86,1.29,1.94,2.26,2.37,2.15,1.72,1.08,0.65,0.32,0.17,0.00,0.00,0.00,0.00,0
PV001,2025-05-29,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.40,0.80,1.20,1.80,2.10,2.20,2.00,1.60,1.00,0.60,0.30,0.15,0.00,0.00,0.00,0.00,0
PV002,2025-05-29,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.44,0.88,1.32,1.98,2.31,2.42,2.20,1.76,1.10,0.66,0.33,0.17,0.00,0.00,0.00,0.00,0
PV003,2025-05-29,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.32,0.64,0.96,1.44,1.68,1.76,1.60,1.28,0.80,0.48,0.24,0.12,0.00,0.00,0.00,0.00,0
PV004,2025-05-29,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.53,1.07,1.60,2.40,2.80,2.93,2.67,2.13,1.33,0.80,0.40,0.20,0.00,0.00,0.00,0.00,0
PV005,2025-05-29,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.48,0.96,1.44,2.16,2.52,2.64,2.40,1.92,1.20,0.72,0.36,0.18,0.00,0.00,0.00,0.00,0
PV001,2025-05-30,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.36,0.72,1.08,1.62,1.89,1.98,1.80,1.44,0.90,0.54,0.27,0.14,0.00,0.00,0.00,0.00,0
PV002,2025-05-30,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.39,0.78,1.17,1.76,2.05,2.15,1.95,1.56,0.98,0.59,0.29,0.15,0.00,0.00,0.00,0.00,0
PV003,2025-05-30,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.29,0.58,0.87,1.30,1.52,1.59,1.45,1.16,0.72,0.43,0.22,0.11,0.00,0.00,0.00,0.00,0
PV004,2025-05-30,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.47,0.94,1.41,2.12,2.47,2.59,2.35,1.88,1.18,0.71,0.35,0.18,0.00,0.00,0.00,0.00,0
PV005,2025-05-30,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.43,0.86,1.29,1.94,2.26,2.37,2.15,1.72,1.08,0.65,0.32,0.17,0.00,0.00,0.00,0.00,0
PV001,2025-05-31,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.40,0.80,1.20,1.80,2.10,2.20,2.00,1.60,1.00,0.60,0.30,0.15,0.00,0.00,0.00,0.00,0
PV002,2025-05-31,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.44,0.88,1.32,1.98,2.31,2.42,2.20,1.76,1.10,0.66,0.33,0.17,0.00,0.00,0.00,0.00,0
PV003,2025-05-31,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.32,0.64,0.96,1.44,1.68,1.76,1.60,1.28,0.80,0.48,0.24,0.12,0.00,0.00,0.00,0.00,0
PV004,2025-05-31,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.53,1.07,1.60,2.40,2.80,2.93,2.67,2.13,1.33,0.80,0.40,0.20,0.00,0.00,0.00,0.00,0
PV005,2025-05-31,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.48,0.96,1.44,2.16,2.52,2.64,2.40,1.92,1.20,0.72,0.36,0.18,0.00,0.00,0.00,0.00,0
PV001,2025-06-01,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.50,1.00,1.50,2.20,2.50,2.60,2.40,1.90,1.20,0.70,0.40,0.20,0.00,0.00,0.00,0.00,0
PV002,2025-06-01,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.55,1.10,1.65,2.42,2.75,2.86,2.64,2.09,1.32,0.77,0.44,0.22,0.00,0.00,0.00,0.00,0
PV003,2025-06-01,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.40,0.80,1.20,1.76,2.00,2.08,1.92,1.52,0.96,0.56,0.32,0.16,0.00,0.00,0.00,0.00,0
PV004,2025-06-01,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.65,1.30,1.95,2.86,3.25,3.38,3.12,2.47,1.56,0.91,0.52,0.26,0.00,0.00,0.00,0.00,0
PV005,2025-06-01,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.60,1.20,1.80,2.64,3.00,3.12,2.88,2.28,1.44,0.84,0.48,0.24,0.00,0.00,0.00,0.00,0
PV001,2025-06-02,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.45,0.90,1.35,1.98,2.25,2.34,2.16,1.71,1.08,0.63,0.36,0.18,0.00,0.00,0.00,0.00,0
PV002,2025-06-02,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.50,1.00,1.50,2.20,2.50,2.60,2.40,1.90,1.20,0.70,0.40,0.20,0.00,0.00,0.00,0.00,0
PV003,2025-06-02,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.36,0.72,1.08,1.58,1.80,1.87,1.73,1.37,0.86,0.50,0.28,0.14,0.00,0.00,0.00,0.00,0
PV004,2025-06-02,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.58,1.15,1.73,2.54,2.89,3.01,2.77,2.20,1.39,0.81,0.46,0.23,0.00,0.00,0.00,0.00,0
PV005,2025-06-02,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.54,1.08,1.62,2.38,2.70,2.81,2.59,2.06,1.30,0.76,0.43,0.22,0.00,0.00,0.00,0.00,0
PV001,2025-06-03,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.50,1.00,1.50,2.20,2.50,2.60,2.40,1.90,1.20,0.70,0.40,0.20,0.00,0.00,0.00,0.00,0
PV002,2025-06-03,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.55,1.10,1.65,2.42,2.75,2.86,2.64,2.09,1.32,0.77,0.44,0.22,0.00,0.00,0.00,0.00,0
PV003,2025-06-03,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.40,0.80,1.20,1.76,2.00,2.08,1.92,1.52,0.96,0.56,0.32,0.16,0.00,0.00,0.00,0.00,0
PV004,2025-06-03,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.65,1.30,1.95,2.86,3.25,3.38,3.12,2.47,1.56,0.91,0.52,0.26,0.00,0.00,0.00,0.00,0
PV005,2025-06-03,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.60,1.20,1.80,2.64,3.00,3.12,2.88,2.28,1.44,0.84,0.48,0.24,0.00,0.00,0.00,0.00,0
PV001,2025-06-04,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.45,0.90,1.35,1.98,2.25,2.34,2.16,1.71,1.08,0.63,0.36,0.18,0.00,0.00,0.00,0.00,0
PV002,2025-06-04,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.50,1.00,1.50,2.20,2.50,2.60,2.40,1.90,1.20,0.70,0.40,0.20,0.00,0.00,0.00,0.00,0
PV003,2025-06-04,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.36,0.72,1.08,1.58,1.80,1.87,1.73,1.37,0.86,0.50,0.28,0.14,0.00,0.00,0.00,0.00,0
PV004,2025-06-04,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.58,1.15,1.73,2.54,2.89,3.01,2.77,2.20,1.39,0.81,0.46,0.23,0.00,0.00,0.00,0.00,0
PV005,2025-06-04,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.54,1.08,1.62,2.38,2.70,2.81,2.59,2.06,1.30,0.76,0.43,0.22,0.00,0.00,0.00,0.00,0
PV001,2025-06-05,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.50,1.00,1.50,2.20,2.50,2.60,2.40,1.90,1.20,0.70,0.40,0.20,0.00,0.00,0.00,0.00,0
PV002,2025-06-05,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.55,1.10,1.65,2.42,2.75,2.86,2.64,2.09,1.32,0.77,0.44,0.22,0.00,0.00,0.00,0.00,0
PV003,2025-06-05,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.40,0.80,1.20,1.76,2.00,2.08,1.92,1.52,0.96,0.56,0.32,0.16,0.00,0.00,0.00,0.00,0
PV004,2025-06-05,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.65,1.30,1.95,2.86,3.25,3.38,3.12,2.47,1.56,0.91,0.52,0.26,0.00,0.00,0.00,0.00,0
PV005,2025-06-05,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.60,1.20,1.80,2.64,3.00,3.12,2.88,2.28,1.44,0.84,0.48,0.24,0.00,0.00,0.00,0.00,0
PV001,2025-06-06,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.45,0.90,1.35,1.98,2.25,2.34,2.16,1.71,1.08,0.63,0.36,0.18,0.00,0.00,0.00,0.00,0
PV002,2025-06-06,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.50,1.00,1.50,2.20,2.50,2.60,2.40,1.90,1.20,0.70,0.40,0.20,0.00,0.00,0.00,0.00,0
PV003,2025-06-06,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.36,0.72,1.08,1.58,1.80,1.87,1.73,1.37,0.86,0.50,0.28,0.14,0.00,0.00,0.00,0.00,0
PV004,2025-06-06,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.58,1.15,1.73,2.54,2.89,3.01,2.77,2.20,1.39,0.81,0.46,0.23,0.00,0.00,0.00,0.00,0
PV005,2025-06-06,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.54,1.08,1.62,2.38,2.70,2.81,2.59,2.06,1.30,0.76,0.43,0.22,0.00,0.00,0.00,0.00,0
PV001,2025-06-07,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.50,1.00,1.50,2.20,2.50,2.60,2.40,1.90,1.20,0.70,0.40,0.20,0.00,0.00,0.00,0.00,0
PV002,2025-06-07,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.55,1.10,1.65,2.42,2.75,2.86,2.64,2.09,1.32,0.77,0.44,0.22,0.00,0.00,0.00,0.00,0
PV003,2025-06-07,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.40,0.80,1.20,1.76,2.00,2.08,1.92,1.52,0.96,0.56,0.32,0.16,0.00,0.00,0.00,0.00,0
PV004,2025-06-07,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.65,1.30,1.95,2.86,3.25,3.38,3.12,2.47,1.56,0.91,0.52,0.26,0.00,0.00,0.00,0.00,0
PV005,2025-06-07,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.60,1.20,1.80,2.64,3.00,3.12,2.88,2.28,1.44,0.84,0.48,0.24,0.00,0.00,0.00,0.00,0
PV001,2025-06-08,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.45,0.90,1.35,1.98,2.25,2.34,2.16,1.71,1.08,0.63,0.36,0.18,0.00,0.00,0.00,0.00,0
